Statistik_Code,Statistik_Label,Berichtsjahr,Kontinent,Ausbildungsstaat,Rang,Beruf,Beschieden_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,8,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,10,Koch/Köchin,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,11,Medizinisch-technische(r) Radiologieassistent/in,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,12,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,14,Elektroniker/in für Betriebstechnik,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,15,Elektroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,16,Kaufmann/Kauffrau für Büromanagement,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,17,Hebamme/Entbindungspfleger (Ausbildung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,Übrige,Übrige Berufe,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),37
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,3,Ingenieur/in,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,6,Physiotherapeut/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,Übrige,Übrige Berufe,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),978
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),31
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,3,Ingenieur/in,44
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,4,Lehramt/Lehrer/in,35
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,5,Erzieher/in,51
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,6,Physiotherapeut/in,23
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,8,Apotheker/in (im Rahmen der Approbationserteilung),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,9,Elektroanlagenmonteur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,10,Koch/Köchin,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,14,Elektroniker/in für Betriebstechnik,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,15,Elektroniker/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,16,Kaufmann/Kauffrau für Büromanagement,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,17,Hebamme/Entbindungspfleger (Ausbildung),7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,19,Industrieelektriker/in,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,14
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,Übrige,Übrige Berufe,111
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),89
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,3,Ingenieur/in,22
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,4,Lehramt/Lehrer/in,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,5,Erzieher/in,10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,6,Physiotherapeut/in,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,10,Koch/Köchin,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,11,Medizinisch-technische(r) Radiologieassistent/in,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,17,Hebamme/Entbindungspfleger (Ausbildung),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,Übrige,Übrige Berufe,43
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),26
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,5,Erzieher/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,Übrige,Übrige Berufe,7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),20
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),29
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,3,Ingenieur/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,5,Erzieher/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,6,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,12,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,15,Elektroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),13
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),109
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,3,Ingenieur/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,5,Erzieher/in,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,6,Physiotherapeut/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,17,Hebamme/Entbindungspfleger (Ausbildung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,Übrige,Übrige Berufe,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,3,Ingenieur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,5,Erzieher/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,6,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,10,Koch/Köchin,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,11,Medizinisch-technische(r) Radiologieassistent/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,12,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,Übrige,Übrige Berufe,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),19
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,3,Ingenieur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,5,Erzieher/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,8,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,10,Koch/Köchin,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,Übrige,Übrige Berufe,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guyana,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Haiti,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Haiti,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),29
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),138
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,3,Ingenieur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,4,Lehramt/Lehrer/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,9,Elektroanlagenmonteur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,Übrige,Übrige Berufe,14
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Jamaika,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,4,Lehramt/Lehrer/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,5,Erzieher/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,6,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,12,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,14,Elektroniker/in für Betriebstechnik,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,Übrige,Übrige Berufe,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),598
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),229
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,3,Ingenieur/in,44
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,4,Lehramt/Lehrer/in,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,5,Erzieher/in,25
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,6,Physiotherapeut/in,26
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,8,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,9,Elektroanlagenmonteur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,10,Koch/Köchin,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,12,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,14,Elektroniker/in für Betriebstechnik,327
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,16,Kaufmann/Kauffrau für Büromanagement,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,19,Industrieelektriker/in,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,Übrige,Übrige Berufe,167
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,3,Ingenieur/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,4,Lehramt/Lehrer/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,5,Erzieher/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,6,Physiotherapeut/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,11,Medizinisch-technische(r) Radiologieassistent/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,19,Industrieelektriker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,Übrige,Übrige Berufe,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),959
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),142
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,3,Ingenieur/in,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,4,Lehramt/Lehrer/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,5,Erzieher/in,8
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,6,Physiotherapeut/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,10,Koch/Köchin,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,12,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,Übrige,Übrige Berufe,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Nicaragua,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Nicaragua,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Nicaragua,3,Ingenieur/in,3
