Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Staatsangehoerigkeit,Neuantraege_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Europa,69
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Afrika,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Asien,78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,EU-Länder,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Übriges Europa,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,EWR/Schweiz,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Drittstaaten,174
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63293,Hotelmeister/in (Gepr.),Bundesrecht,Nicht reglementiert,Deutschland,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63293,Hotelmeister/in (Gepr.),Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63293,Hotelmeister/in (Gepr.),Bundesrecht,Nicht reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63293,Hotelmeister/in (Gepr.),Bundesrecht,Nicht reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Deutschland,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Europa,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Afrika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Asien,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Übriges Europa,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,EWR/Schweiz,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Drittstaaten,51
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Deutschland,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Europa,90
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Afrika,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Nordamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Asien,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,EU-Länder,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Übriges Europa,75
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,EWR/Schweiz,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Drittstaaten,120
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63312,Fachmann/Fachfrau für Systemgastronomie,Bundesrecht,Nicht reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63312,Fachmann/Fachfrau für Systemgastronomie,Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63312,Assistent/in in der Systemgastronomie (Staatlich gepr.),Landesrecht,Nicht reglementiert,Deutschland,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63312,Assistent/in in der Systemgastronomie (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63312,Assistent/in in der Systemgastronomie (Staatlich gepr.),Landesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63312,Assistent/in in der Systemgastronomie (Staatlich gepr.),Landesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63402,Veranstaltungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63402,Veranstaltungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63402,Veranstaltungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Deutschland,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Deutschland,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Afrika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Asien,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EU-Länder,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Deutschland,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,EWR/Schweiz,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Wirtschaftsassistent/in,Landesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Wirtschaftsassistent/in,Landesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Wirtschaftsassistent/in,Landesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Deutschland,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Europa,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Übriges Europa,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,EWR/Schweiz,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Drittstaaten,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Technische(r) Betriebswirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Technische(r) Betriebswirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Technische(r) Betriebswirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in,Landesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in,Landesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in,Landesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in,Landesrecht,Nicht reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in,Landesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in,Landesrecht,Nicht reglementiert,Drittstaaten,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in Fachrichtung Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in Fachrichtung Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in Fachrichtung Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in Fachrichtung Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,Deutschland,60
