Statistik_Code,Statistik_Label,Berichtsjahr,Kontinent,Staatsangehoerigkeit,Rang,Beruf,Neuantraege_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,10,Koch/Köchin,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,11,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,12,Elektroniker/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,14,Elektroniker/in für Betriebstechnik,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,18,Medizinisch-technische(r) Radiologieassistent/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Argentinien,Übrige,Übrige Berufe,26
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Barbados,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),28
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,3,Ingenieur/in,7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,5,Erzieher/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Bolivien,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),705
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),35
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,3,Ingenieur/in,41
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,4,Lehramt/Lehrer/in,22
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,5,Erzieher/in,28
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,6,Physiotherapeut/in,14
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,8,Elektroanlagenmonteur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,9,Apotheker/in (im Rahmen der Approbationserteilung),5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,10,Koch/Köchin,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,12,Elektroniker/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",8
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,14,Elektroniker/in für Betriebstechnik,50
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,15,Kaufmann/Kauffrau für Büromanagement,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,17,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,13
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,19,Industrieelektriker/in,8
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,20,Pflegefachhelfer/in - Krankenpflege (nur in Bayern),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Brasilien,Übrige,Übrige Berufe,94
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),71
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),20
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,3,Ingenieur/in,20
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,4,Lehramt/Lehrer/in,10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,5,Erzieher/in,10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,6,Physiotherapeut/in,8
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,9,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,10,Koch/Köchin,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,18,Medizinisch-technische(r) Radiologieassistent/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Chile,Übrige,Übrige Berufe,41
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),13
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),11
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,5,Erzieher/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,6,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Costa Rica,Übrige,Übrige Berufe,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominica,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominica,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominica,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),28
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,6,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,11,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Dominikanische Republik,12,Elektroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),117
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,3,Ingenieur/in,7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,5,Erzieher/in,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,6,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,17,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Ecuador,Übrige,Übrige Berufe,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),22
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,3,Ingenieur/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,5,Erzieher/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,10,Koch/Köchin,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,11,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,17,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,18,Medizinisch-technische(r) Radiologieassistent/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,20,Pflegefachhelfer/in - Krankenpflege (nur in Bayern),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,El Salvador,Übrige,Übrige Berufe,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Grenada,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),22
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,5,Erzieher/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,6,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,10,Koch/Köchin,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Guatemala,Übrige,Übrige Berufe,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Haiti,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Haiti,17,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Haiti,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),25
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),152
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,3,Ingenieur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,8,Elektroanlagenmonteur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,17,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Honduras,Übrige,Übrige Berufe,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,4,Lehramt/Lehrer/in,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,5,Erzieher/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,6,Physiotherapeut/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,9,Apotheker/in (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,11,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,14,Elektroniker/in für Betriebstechnik,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kanada,Übrige,Übrige Berufe,8
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),445
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),217
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,3,Ingenieur/in,53
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,4,Lehramt/Lehrer/in,19
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,5,Erzieher/in,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,6,Physiotherapeut/in,23
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,8,Elektroanlagenmonteur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,10,Koch/Köchin,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,11,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,14,Elektroniker/in für Betriebstechnik,290
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,15,Kaufmann/Kauffrau für Büromanagement,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,17,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,11
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,19,Industrieelektriker/in,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,20,Pflegefachhelfer/in - Krankenpflege (nur in Bayern),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kolumbien,Übrige,Übrige Berufe,119
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,3,Ingenieur/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,4,Lehramt/Lehrer/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,5,Erzieher/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,6,Physiotherapeut/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,18,Medizinisch-technische(r) Radiologieassistent/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,19,Industrieelektriker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Kuba,Übrige,Übrige Berufe,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),627
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),135
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,3,Ingenieur/in,32
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,5,Erzieher/in,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,6,Physiotherapeut/in,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,10,Koch/Köchin,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,11,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,13,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,17,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,20,Pflegefachhelfer/in - Krankenpflege (nur in Bayern),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Mexiko,Übrige,Übrige Berufe,17
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Nicaragua,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Nicaragua,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Nicaragua,3,Ingenieur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Nicaragua,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Nicaragua,17,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Amerika,Panama,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),7
