Statistik_Code,Statistik_Label,Berichtsjahr,Zusammenfassungen ausgewaehlter Berufe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Geschlecht,Entscheidung,Verfahren_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Endokrinologie und Diabetologie,Landesrecht,Reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Gastroenterologie,Landesrecht,Reglementiert,Frauen,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Gastroenterologie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Gastroenterologie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Gastroenterologie,Landesrecht,Reglementiert,Frauen,Auflage einer Ausgleichsmaßnahme,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Hämatologie und Onkologie,Landesrecht,Reglementiert,Frauen,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Hämatologie und Onkologie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Hämatologie und Onkologie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Hämatologie und Onkologie,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Hämatologie und Onkologie,Landesrecht,Reglementiert,Männer,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Hämatologie und Onkologie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Hämatologie und Onkologie,Landesrecht,Reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Hämatologie und Onkologie,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Frauen,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Frauen,Auflage einer Ausgleichsmaßnahme,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Frauen,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Männer,Insgesamt,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Männer,Positiv beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Kardiologie,Landesrecht,Reglementiert,Männer,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Nephrologie,Landesrecht,Reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Nephrologie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Nephrologie,Landesrecht,Reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Nephrologie,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Nephrologie,Landesrecht,Reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Frauen,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Frauen,Auflage einer Ausgleichsmaßnahme,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Männer,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Pneumologie,Landesrecht,Reglementiert,Männer,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Rheumatologie,Landesrecht,Reglementiert,Frauen,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Rheumatologie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Rheumatologie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81424,Facharzt/Fachärztin für Innere Medizin und Rheumatologie,Landesrecht,Reglementiert,Frauen,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Frauen,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Frauen,Auflage einer Ausgleichsmaßnahme,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Frauen,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Männer,Insgesamt,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Männer,Positiv beschieden,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Allgemeinchirurgie,Landesrecht,Reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Frauen,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Frauen,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Männer,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Gefäßchirurgie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Herzchirurgie,Landesrecht,Reglementiert,Männer,Insgesamt,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Herzchirurgie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Herzchirurgie,Landesrecht,Reglementiert,Männer,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Herzchirurgie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Herzchirurgie,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Herzchirurgie,Landesrecht,Reglementiert,Männer,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Kinder- und Jugendchirurgie,Landesrecht,Reglementiert,Frauen,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Kinder- und Jugendchirurgie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Kinder- und Jugendchirurgie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Kinder- und Jugendchirurgie,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Kinder- und Jugendchirurgie,Landesrecht,Reglementiert,Männer,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Kinder- und Jugendchirurgie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Kinder- und Jugendchirurgie,Landesrecht,Reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Kinder- und Jugendchirurgie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Frauen,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Frauen,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Frauen,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Frauen,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Männer,Insgesamt,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Männer,Verfahren beschieden,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Männer,Positiv beschieden,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Männer,positiv - volle Gleichwertigkeit,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Männer,Auflage einer Ausgleichsmaßnahme,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Facharzt/Fachärztin,81434,Facharzt/Fachärztin für Orthopädie und Unfallchirurgie,Landesrecht,Reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
