Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Geschlecht,Entscheidung,Verfahren_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Insgesamt,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Verfahren beschieden,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Positiv beschieden,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,teilweise Gleichwertigkeit,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Insgesamt,273
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,258
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,252
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,teilweise Gleichwertigkeit,174
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,negativ beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24232,Zerspanungsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,noch keine Entscheidung,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24293,Industriemeister/in Metall (Gepr.),Bundesrecht,Nicht reglementiert,Männer,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24293,Industriemeister/in Metall (Gepr.),Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24293,Industriemeister/in Metall (Gepr.),Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24293,Industriemeister/in Metall (Gepr.),Bundesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Konstruktionsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Insgesamt,60
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Konstruktionsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,57
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Konstruktionsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,54
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Konstruktionsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Konstruktionsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,teilweise Gleichwertigkeit,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Konstruktionsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Konstruktionsmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Metallbauer/in,Bundesrecht,Nicht reglementiert,Männer,Insgesamt,123
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Metallbauer/in,Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,102
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Metallbauer/in,Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,96
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Metallbauer/in,Bundesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Metallbauer/in,Bundesrecht,Nicht reglementiert,Männer,teilweise Gleichwertigkeit,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Metallbauer/in,Bundesrecht,Nicht reglementiert,Männer,negativ beschieden,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Metallbauer/in,Bundesrecht,Nicht reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24412,Metallbauer/in,Bundesrecht,Nicht reglementiert,Männer,noch keine Entscheidung,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24432,Taucher/in (Gepr.),Bundesrecht,Nicht reglementiert,Männer,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24432,Taucher/in (Gepr.),Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24432,Taucher/in (Gepr.),Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24432,Taucher/in (Gepr.),Bundesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24432,Taucher/in (Gepr.),Bundesrecht,Nicht reglementiert,Männer,negativ beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24432,Taucher/in (Gepr.),Bundesrecht,Nicht reglementiert,Männer,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Insgesamt,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,teilweise Gleichwertigkeit,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24512,Feinwerkmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,noch keine Entscheidung,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,teilweise Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Insgesamt,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,teilweise Gleichwertigkeit,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24522,Werkzeugmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24532,Uhrmacher/in,Bundesrecht,Nicht reglementiert,Männer,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24532,Uhrmacher/in,Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24532,Uhrmacher/in,Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24532,Uhrmacher/in,Bundesrecht,Nicht reglementiert,Männer,noch keine Entscheidung,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24533,Restaurator/in im Handwerk (Gepr.) - Master Professional für Restaurierung im Handwerk (Uhrmacherhandwerk),Bundesrecht,Nicht reglementiert,Männer,Insgesamt,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24533,Restaurator/in im Handwerk (Gepr.) - Master Professional für Restaurierung im Handwerk (Uhrmacherhandwerk),Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24533,Restaurator/in im Handwerk (Gepr.) - Master Professional für Restaurierung im Handwerk (Uhrmacherhandwerk),Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Metallerzeugung und -bearbeitung, Metallbauberufe",24533,Restaurator/in im Handwerk (Gepr.) - Master Professional für Restaurierung im Handwerk (Uhrmacherhandwerk),Bundesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Insgesamt,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Verfahren beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,Positiv beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,positiv - volle Gleichwertigkeit,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Frauen,teilweise Gleichwertigkeit,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Insgesamt,216
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Verfahren beschieden,192
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Männer,Positiv beschieden,189
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Männer,positiv - volle Gleichwertigkeit,90
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Männer,teilweise Gleichwertigkeit,99
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Männer,negativ beschieden,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Männer,sonstige Erledigung/ Verfahren ohne Bescheid beendet,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25102,Industriemechaniker/in,Bundesrecht,Nicht reglementiert,Männer,noch keine Entscheidung,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Maschinen- und Fahrzeugtechnikberufe,25103,Maschinenbautechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,Insgesamt,3
