Origin country (code),Origin country (name),Host country (code),Host country (name),Profession,Year from,Year to,Establishment,Type of decision,Pos/Neg/Neutral,Total,Recognition,Qualification/Training,Qualification level,Isco code 1,Isco label 1
HR,Croatia,DE,Germany,Nurse,2023,2023,Yes,Positive Automatic Sectoral Professions ,+,72,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
HR,Croatia,DE,Germany,Veterinary Surgeon,2023,2023,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Veterinary Surgeon training (Article 38 of Directive 2005/36/EC),,2250,Veterinarians
HR,Croatia,DE,Germany,Dental Practitioner,2023,2023,Yes,Positive Automatic Sectoral Professions ,+,6,Sectoral professions Annex V - automatic recognition,Basic dental training (Article 34 of Directive 2005/36/EC),,2261,Dentists
HR,Croatia,DE,Germany,Doctor of Medicine,2022,2022,Yes,Positive Automatic Sectoral Professions ,+,45,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
HR,Croatia,DE,Germany,Dental Practitioner,2022,2022,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Basic dental training (Article 34 of Directive 2005/36/EC),,2261,Dentists
HR,Croatia,DE,Germany,Veterinary Surgeon,2022,2022,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Veterinary Surgeon training (Article 38 of Directive 2005/36/EC),,2250,Veterinarians
HR,Croatia,DE,Germany,Dental Practitioner,2021,2021,Yes,Positive Automatic Sectoral Professions ,+,9,Sectoral professions Annex V - automatic recognition,Basic dental training (Article 34 of Directive 2005/36/EC),,2261,Dentists
HR,Croatia,DE,Germany,Veterinary Surgeon,2021,2021,Yes,Positive Automatic Sectoral Professions ,+,6,Sectoral professions Annex V - automatic recognition,Veterinary Surgeon training (Article 38 of Directive 2005/36/EC),,2250,Veterinarians
HR,Croatia,DE,Germany,Nurse,2022,2022,Yes,Positive Automatic Sectoral Professions ,+,78,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
HR,Croatia,DE,Germany,Nurse,2021,2021,Yes,Positive Automatic Sectoral Professions ,+,93,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
HR,Croatia,DE,Germany,Doctor of Medicine,2021,2021,Yes,Positive Automatic Sectoral Professions ,+,33,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
HR,Croatia,DE,Germany,Doctor of Medicine,2020,2020,Yes,Positive Automatic Sectoral Professions ,+,51,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
HR,Croatia,DE,Germany,Architect,2020,2020,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Architect training (Article 46 of Directive 2005/36/EC),,2161,Building architects
HR,Croatia,DE,Germany,Pharmacist,2021,2021,Yes,Positive Automatic Sectoral Professions ,+,6,Sectoral professions Annex V - automatic recognition,Pharmacist training (Article 44 of Directive 2005/36/EC),,2262,Pharmacists
HR,Croatia,DE,Germany,Pharmacist,2020,2020,Yes,Positive Automatic Sectoral Professions ,+,6,Sectoral professions Annex V - automatic recognition,Pharmacist training (Article 44 of Directive 2005/36/EC),,2262,Pharmacists
HR,Croatia,DE,Germany,Nurse,2020,2020,Yes,Positive Automatic Sectoral Professions ,+,105,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
HR,Croatia,DE,Germany,Dental Practitioner,2020,2020,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Basic dental training (Article 34 of Directive 2005/36/EC),,2261,Dentists
HR,Croatia,DE,Germany,Veterinary Surgeon,2020,2020,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Veterinary Surgeon training (Article 38 of Directive 2005/36/EC),,2250,Veterinarians
HR,Croatia,DE,Germany,Pharmacist,2019,2019,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Pharmacist training (Article 44 of Directive 2005/36/EC),,2262,Pharmacists
HR,Croatia,DE,Germany,Dental Practitioner,2015,2015,Yes,Positive Automatic Sectoral Professions ,+,9,Sectoral professions Annex V - automatic recognition,Basic dental training (Article 34 of Directive 2005/36/EC),,2261,Dentists
HR,Croatia,DE,Germany,Nurse,2015,2015,Yes,Positive Automatic Sectoral Professions ,+,60,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
HR,Croatia,DE,Germany,Pharmacist,2015,2015,Yes,Positive Automatic Sectoral Professions ,+,6,Sectoral professions Annex V - automatic recognition,Pharmacist training (Article 44 of Directive 2005/36/EC),,2262,Pharmacists
HR,Croatia,DE,Germany,Doctor of Medicine,2016,2016,Yes,Positive Automatic Sectoral Professions ,+,9,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
HR,Croatia,DE,Germany,Nurse,2017,2017,Yes,Positive Automatic Sectoral Professions ,+,12,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
HR,Croatia,DE,Germany,Dental Practitioner,2017,2017,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Basic dental training (Article 34 of Directive 2005/36/EC),,2261,Dentists
HR,Croatia,DE,Germany,Doctor of Medicine,2015,2015,Yes,Positive Automatic Sectoral Professions ,+,24,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
HR,Croatia,DE,Germany,Nurse,2016,2016,Yes,Positive Automatic Sectoral Professions ,+,78,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
HR,Croatia,DE,Germany,Midwife,2017,2017,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Midwife training (Article 40 of Directive 2005/36/EC),,2222,Midwifery professionals
HR,Croatia,DE,Germany,Doctor of Medicine,2017,2017,Yes,Positive Automatic Sectoral Professions ,+,15,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
HR,Croatia,DE,Germany,Nurse,2018,2018,Yes,Positive Automatic Sectoral Professions ,+,108,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
HR,Croatia,DE,Germany,Dental Practitioner,2018,2018,Yes,Positive Automatic Sectoral Professions ,+,3,Sectoral professions Annex V - automatic recognition,Basic dental training (Article 34 of Directive 2005/36/EC),,2261,Dentists
HR,Croatia,DE,Germany,Veterinary Surgeon,2018,2018,Yes,Positive Automatic Sectoral Professions ,+,6,Sectoral professions Annex V - automatic recognition,Veterinary Surgeon training (Article 38 of Directive 2005/36/EC),,2250,Veterinarians
HR,Croatia,DE,Germany,Medical/Biomedical  laboratory technician,2015,2015,Yes,Automatic recognition of professional experience ('crafts'),+,3,Sectoral professions Annex V - automatic recognition,,,3212,Medical and pathology laboratory technicians 
HR,Croatia,DE,Germany,Radiographer / Radiotherapist,2015,2015,Yes,Undergoing adaptation period,0,6,Sectoral professions Annex V - automatic recognition,,,3211,Medical imaging and therapeutic equipment technicians
HR,Croatia,DE,Germany,Midwife,2015,2015,Yes,Undergoing adaptation period,0,3,Sectoral professions Annex V - automatic recognition,Midwife training (Article 40 of Directive 2005/36/EC),,2222,Midwifery professionals
HR,Croatia,DE,Germany,Occupational therapist,2019,2019,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,,,2269,Health professionals not elsewhere classified
HR,Croatia,DE,Germany,Doctor of Medicine,2019,2019,Yes,Being examined,0,12,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
HR,Croatia,DE,Germany,Child care worker,2016,2016,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,,,5311,Child care workers
HR,Croatia,DE,Germany,Doctor of Medicine,2018,2018,Yes,Being examined,0,6,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
HR,Croatia,DE,Germany,Child care worker,2023,2023,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,,,5311,Child care workers
HR,Croatia,DE,Germany,Special needs teacher,2017,2017,Yes,Being examined,0,9,Sectoral professions Annex V - automatic recognition,,,2352,Special needs teachers
HR,Croatia,DE,Germany,Electrician / Senior electrician /Specialised electrician,2023,2023,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,,,7411,Building and related electricians
HR,Croatia,DE,Germany,Doctor of Medicine,2023,2023,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,Basic medical training (Article 24),,221,Medical doctors
HR,Croatia,DE,Germany,Engineer,2019,2019,Yes,Being examined,0,15,Sectoral professions Annex V - automatic recognition,,,214,Engineering professionals (excluding electrotechnology)
HR,Croatia,DE,Germany,Nurse,2019,2019,Yes,Being examined,0,75,Sectoral professions Annex V - automatic recognition,Training of Nurse responsible for general care (Article 31 of Directive 2005/36/EC),,2221,Nursing professionals
HR,Croatia,DE,Germany,Pharmaceutical technician/Pharmaceutical assistant,2019,2019,Yes,Being examined,0,6,Sectoral professions Annex V - automatic recognition,,,3213,Pharmaceutical technicians and assistants
HR,Croatia,DE,Germany,Pharmaceutical technician/Pharmaceutical assistant,2017,2017,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,,,3213,Pharmaceutical technicians and assistants
HR,Croatia,DE,Germany,Radiographer / Radiotherapist,2019,2019,Yes,Being examined,0,6,Sectoral professions Annex V - automatic recognition,,,3211,Medical imaging and therapeutic equipment technicians
HR,Croatia,DE,Germany,Medical/Biomedical  laboratory technician,2019,2019,Yes,Being examined,0,9,Sectoral professions Annex V - automatic recognition,,,3212,Medical and pathology laboratory technicians 
HR,Croatia,DE,Germany,Medical/Biomedical  laboratory technician,2018,2018,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,,,3212,Medical and pathology laboratory technicians 
HR,Croatia,DE,Germany,Child care worker,2017,2017,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,,,5311,Child care workers
HR,Croatia,DE,Germany,Dental Practitioner,2019,2019,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,Basic dental training (Article 34 of Directive 2005/36/EC),,2261,Dentists
HR,Croatia,DE,Germany,Midwife,2019,2019,Yes,Being examined,0,6,Sectoral professions Annex V - automatic recognition,Midwife training (Article 40 of Directive 2005/36/EC),,2222,Midwifery professionals
HR,Croatia,DE,Germany,Veterinary Surgeon,2017,2017,Yes,Being examined,0,3,Sectoral professions Annex V - automatic recognition,Veterinary Surgeon training (Article 38 of Directive 2005/36/EC),,2250,Veterinarians
HR,Croatia,DE,Germany,Physiotherapist,2019,2019,Yes,Being examined,0,24,Sectoral professions Annex V - automatic recognition,,,2264,Physiotherapists 
